NODE_ID,정류소명,X좌표,Y좌표
107900306,원진프라자앞,127.032945,37.59954398
107900171,대우APT정문.대림APT후문앞,127.0176896,37.61229132
107900318,선잠단지.성락원앞,126.998925,37.594727
107900317,선잠단지.성락원앞,126.998918,37.594596
107900174,북정마을삼거리.모정앞,126.9922226,37.59236034
107900315,성북동성당,126.997778,37.595446
107900316,성북동성당,126.997653,37.595476
107900314,성북빌리지,126.9966105,37.59671461
107900309,성북빌리지,126.996591,37.596666
107900177,한양슈퍼앞,127.0110533,37.58358708
107900255,돈암초등학교,127.0123873,37.59153996
107900180,길음역,127.0256431,37.60444771
107900313,북악슈퍼,126.9949423,37.59750841
107900344,래미안장위퍼스트하이아파트,127.0505519,37.61950399
107900312,북악슈퍼,126.994835,37.597552
107900181,우리랜드사우나,127.056127,37.61670813
107900182,대우APT211동앞,127.0168878,37.61306277
107900185,용광교회,126.9947886,37.59244068
107900311,길상사,126.9938902,37.59831844
107900188,수협동소문동지점,127.0102798,37.59043362
107900310,길상사,126.993605,37.598455
107900320,정릉꿈에그린아파트,127.0115042,37.60157044
107000469,종암사거리입구,127.03341,37.600991
107900321,정릉꿈에그린아파트,127.0112628,37.60157044
107900323,아리랑시장,127.0114967,37.60241978
107900324,아리랑시장,127.011371,37.602268
107900322,중앙하이츠빌아파트,127.010793,37.602557
107900326,세계문화유산정릉,127.009674,37.601537
107900325,정릉꿈에그린1단지,127.010935,37.60216863
107900319,일신휴먼빌.우정아파트,127.011293,37.600083
107900331,돈암코오롱하늘채아파트,127.011319,37.598883
107900330,돈암코오롱하늘채아파트,127.01137,37.598794
107900190,힐스테이트입구,127.0280771,37.60647833
107900327,한국가구박물관입구,126.992609,37.599294
107900329,우리옛돌박물관.정법사,126.990568,37.600969
107900328,한국가구박물관입구,126.992192,37.599778
107000495,북서울꿈의숲,127.045299,37.620359
107900191,관문약국,127.0552994,37.6158597
107900194,쌍다리,126.9959969,37.59338237
107900195,삼선교,127.00719,37.589082
107900197,현대백화점별관주차장,127.0291417,37.60753672
107900201,세광빌라,127.0544843,37.61490944
107900355,간대어린이공원,127.051184,37.618638
107900356,돌곶이역2번출구,127.0561143,37.61153596
107900286,성가복지병원앞,127.0311141,37.60593949
107900203,꿈의숲코오롱하늘채아파트,127.045616,37.619142
107900204,어해랑앞,127.052652,37.614046
107900206,고대병원,127.0262695,37.58637983
107900208,한신103동앞,127.0082088,37.59202331
107900210,성북소방서,127.0315251,37.6028
107900213,장위시장,127.0505764,37.6134406
107900215,생명의전화로터리,127.0378091,37.6038353
107900216,정릉시장입구.정릉약국,127.0097442,37.60837072
107900338,꿈의숲동문앞,127.045828,37.620922
107900339,꿈의숲대명루첸아파트,127.046968,37.619379
107900219,종암아이파크1차후문,127.0302915,37.6022065
107900262,돈암힐스테이트.코오롱하늘채,127.014367,37.59879169
107900224,자산약국.월곡전철역입구.6호선,127.0393383,37.60417271
107900226,수보약국,127.0080441,37.60870425
107900230,종암래미안,127.0298304,37.6018588
107900234,장위천주교앞,127.0487838,37.6123943
107900239,월곡시장.동덕여대오거리,127.0427145,37.60412738
107900241,정든마을,127.0073695,37.60961673
107900240,개운초등학교,127.0284325,37.60120225
107900238,우성APT정문,127.0152062,37.60045094
107900237,나약국,127.0414528,37.61429479
107900236,GS25장위제일점,127.0481667,37.61105374
107900235,월곡로데오거리,127.0438729,37.60489939
107900233,대동슈퍼,127.0058855,37.61117786
107900261,한진206동앞,127.0107233,37.5954941
107900232,죽림정사앞,127.0291749,37.5996513
107900231,쌍용APT,127.0164194,37.60002772
107900229,슈퍼앞,127.042313,37.615649
107900228,이지마트,127.0476291,37.60998707
107900227,동아아파트정문앞,127.0461343,37.60688703
107900243,수녀원입구,127.005548,37.61189514
107900258,성신여대평생교육원,127.020258,37.58934382
107900225,명신초.삼선푸르지오.힐스테이트,127.0145993,37.58225939
107900223,브라운스톤,127.0176786,37.59929765
107900297,동아아파트,127.0472756,37.60803185
107900221,월곡중학교입구,127.0471292,37.60759128
107900220,돈암시장,127.0134834,37.59130195
107900218,창신쌍용2단지.한성대후문,127.0127355,37.58139636
107900217,고명중고교,127.0202967,37.59846102
107900290,상월곡역,127.0478038,37.60686383
107900214,월곡초교,127.0461799,37.60912891
107900279,산장아파트,127.0034686,37.61660879
107900209,성북구청.경동고입구,127.0175977,37.58780158
107900207,한신301동앞,127.0089861,37.59621511
107900199,낙산삼거리,127.0103599,37.58028014
107900196,풍림아파트,127.022079,37.59743346
107900193,월곡중학교,127.048839,37.606796
107900242,월곡초등학교후문,127.0454756,37.61137919
107900276,도광사,127.0013582,37.61543202
107900189,경동고앞,127.0149049,37.58704143
107900187,구민회관201동앞,127.0091967,37.59552847
107900186,현대홈마트,127.0328695,37.59777427
107900184,풍림아파트.성신초교,127.0230545,37.59526977
107900183,누구나교회,127.044896,37.61190835
107900277,넓은마당,126.9997383,37.61468593
107900179,삼선노인정,127.0138721,37.58637475
107900178,한신113동앞,127.0085262,37.59446343
107900176,종암아이파크2차정문,127.0325169,37.5969733
107900175,개운중학교,127.0250869,37.59404657
107900173,태광빌라,127.0439311,37.61220878
107900172,삼선초교,127.013358,37.585164
107900169,동구고등학교후문,127.008419,37.593705
107900168,극동아파트후문,127.033333,37.59601611
107900167,성북구의회,127.0261062,37.59448608
107900166,장위1동노인정,127.043045,37.61161439
107000507,고려대역.숭례초교,127.0360345,37.59489256
107900164,극동아파트정문,127.034267,37.59541933
107900163,고려대아이스링크,127.0278066,37.5929133
107900161,하트마트편의점,127.0414141,37.61203037
107900126,선경아파트,127.0343481,37.59436413
107900124,고려대안암학사,127.030334,37.591162
107900123,종암중학교,127.0347677,37.59323044
107900122,고려대법과대학.한국어교육관입구,127.0331735,37.59128274
107900121,종암로한진택배,127.0356891,37.59242909
107900119,성북세무서앞,127.010533,37.588102
107900117,꿈의숲대명루첸아파트,127.0456216,37.62081958
107900116,래미안세레니티,127.0294148,37.59905652
107900114,양광교회.죽림정사앞,127.029364,37.59957016
107900112,석관동주민센터,127.0613211,37.61298587
107900111,한신105동앞,127.0090684,37.59255399
107900250,한신108동앞,127.0094569,37.59353344
107900251,스카이프라자앞.111동앞,127.0104117,37.59451104
107900105,한진207동앞,127.0106667,37.59631409
107900106,한진202동앞,127.009801,37.596549
107900109,한진204동앞,127.009958,37.596461
107900264,한진207동앞,127.010583,37.596345
107900252,스카이프라자앞.111동,127.010379,37.594611
107900253,한신108동앞,127.009698,37.593948
107900095,삼선동주민센터,127.0142591,37.59100901
108000001,수유3동우체국,127.029165,37.641345
108000002,수유3동우체국,127.02883,37.640892
108000003,수유역,127.023995,37.63653249
108000004,수유역.강북구청,127.025327,37.637582
108000005,수유시장.성신여대미아캠퍼스앞,127.024172,37.63122621
108000006,수유시장.성신여대미아캠퍼스앞,127.0246442,37.63034517
108000007,미아역.신일중고,127.0266493,37.62486968
108000008,미아역.신일중고,127.0270667,37.62430924
108000009,도봉세무서.성북시장,127.0287194,37.61971409
108000010,도봉세무서.성북시장,127.0292481,37.61883721
108000011,미아사거리역,127.0299325,37.61376212
108000012,미아사거리역,127.0302131,37.61289431
108000378,수유(강북구청)역,127.025873,37.63829
108000014,우이동도선사입구.북한산우이역,127.012719,37.662647
108000015,우이동성원아파트,127.013424,37.660809
108000016,우이동성원아파트,127.013357,37.662045
108000017,진성빌라사거리,127.013785,37.659077
108000018,서라벌중학교.우이동대우아파트,127.012933,37.6551
108000019,덕성여대솔밭근린공원,127.0126092,37.65138093
108000020,4.19민주묘지역,127.0137115,37.64911099
108000021,4.19민주묘지역,127.014019,37.649113
108000022,국립4.19민주묘지입구사거리,127.013448,37.648147
108000023,국립4.19민주묘지입구사거리,127.013467,37.647984
108000024,국립419묘지삼거리.윤극영가옥,127.010438,37.64653
108000025,국립419묘지삼거리.윤극영가옥,127.0106932,37.64632246
108000026,인수동백운교회입구,127.0106566,37.64458788
108000027,인수동백운교회입구,127.0109422,37.64430942
108000028,인수중학교.극동아파트,127.0108286,37.64250367
108000029,인수중학교.극동아파트,127.0110529,37.64231082
108000030,서울영어마을수유캠프국립재활원입구,127.011902,37.640048
108000031,서울영어마을수유캠프국립재활원입구,127.01185,37.64031
108000032,인수동장미원,127.0155272,37.64503338
108000033,인수동장미원,127.0159997,37.64459989
108000034,가오리역,127.0165778,37.64189779
108000035,가오리역,127.0168114,37.64168058
108000036,북부성모의원,127.01746,37.646853
108000037,북부성모병원,127.0170949,37.64675783
108000038,수유2동주민센터우이시장,127.0194289,37.64508867
108000039,수유2동주민센터우이시장,127.020202,37.644893
108000040,광산사거리,127.021765,37.643365
108000041,광산사거리,127.021913,37.643647
108000042,우이초등학교후문,127.0136268,37.63839715
108000043,우이초등학교후문,127.0138285,37.63842866
108000044,인수동청수탕입구,127.012868,37.637168
108000045,인수동청수탕입구,127.0130724,37.63651846
108000046,우이초등학교,127.0171141,37.63650893
108000047,우이초등학교,127.017357,37.63681
108000048,화계사입구.한신대학교대학원,127.013957,37.633975
108000049,화계사입구.한신대학교대학원,127.0139522,37.6337259
108000050,수유동삼양탕앞,127.015551,37.63408
108000051,수유동삼양탕앞,127.0149108,37.6338204
108000052,화계사입구사거리,127.0168991,37.63428662
108000053,화계사입구사거리,127.0168721,37.63399314
108000054,강북노인종합복지관,127.0189956,37.63443345
108000055,강북노인종합복지관,127.01914,37.634218
108000056,신일병원,127.022267,37.634723
108000057,신일병원,127.0212163,37.63438712
108000058,강북구청,127.02602,37.640412
108000059,강북구청,127.026213,37.640615
108000060,강북경찰서입구,127.0286868,37.63514335
108000061,강북경찰서입구,127.029118,37.634985
108000062,북부시장입구,127.031872,37.635428
108000063,북부시장입구,127.0322809,37.63516855
108000064,번동사거리,127.03503,37.636125
108000065,번동사거리,127.03451,37.635633
108000066,북부수도사업소,127.0361604,37.63423504
108000067,북부수도사업소,127.0352743,37.63495684
108000068,수유보건지소,127.0174697,37.63334035
108000069,수유보건지소,127.0177048,37.63325388
108000070,빨래골입구.수유1동주민센터,127.0177651,37.62985885
108000071,빨래골입구.서울수유초등학교,127.017982,37.630007
108000072,롯데마트삼양점.래미안1차아파트,127.018224,37.62529479
108000073,롯데마트삼양점.래미안1차아파트,127.01844,37.62547
108000074,삼양초등학교,127.018997,37.623249
108000075,삼양초등학교,127.019088,37.623407
108000076,강북청소년문화정보도서관입구,127.020175,37.621833
108000077,강북청소년문화정보도서관입구,127.0205867,37.62151722
108000078,삼양동사거리,127.021308,37.6180883
108000079,삼양동사거리,127.0214576,37.61853341
108000080,송천초등학교.미아뉴타운입구,127.0221104,37.61545969
108000081,송천초등학교.미아뉴타운입구,127.0223139,37.61409631
108000082,삼양동사거리,127.022342,37.619154
108000083,삼양동사거리,127.021773,37.619143
108000084,성암국제무역고등학교,127.024985,37.618327
108000085,성암국제무역고등학교,127.0255231,37.61794239
108000086,삼양동사거리입구,127.02838,37.61729
108000087,삼양동사거리입구,127.028487,37.61706
108000088,강북보건소,127.039033,37.632253
108000089,신창교,127.0385729,37.6332852
108000091,강북보건소,127.039233,37.632478
108000092,번동주공4단지,127.0399848,37.63137804
108000093,초안교,127.04109,37.63111
108000094,번동주공3단지,127.0434629,37.62901958
108000095,번동주공3단지,127.044375,37.628652
108000096,번동주공1단지,127.0481296,37.62550715
108000097,번동주공1단지,127.047227,37.627015
108000098,오현초등학교,127.0479844,37.62341309
108000099,북서울꿈의숲,127.0442547,37.61917134
108000100,송중동한일유엔아이,127.0379534,37.61374991
108000101,창문여고앞,127.0354112,37.61199777
108000102,숭곡초등학교입구,127.031828,37.610022
108000106,강북청소년수련관,127.006839,37.645667
108000107,강북청소년수련관,127.006806,37.645786
108000108,국립4.19민주묘지,127.009145,37.646899
108000109,국립4.19민주묘지,127.008957,37.64695
108000110,강북중학교,127.0235481,37.64484192
108000111,한성운수차고지,127.036702,37.634382
108000112,광산사거리,127.0229921,37.64252355
108000113,광산사거리,127.0231024,37.64384451
108000115,수유중앙시장,127.0227228,37.64036011
108000117,대한병원,127.0231693,37.63673375
108000118,삼성화재강북지점,127.0248073,37.63551007
108000119,강북구청사거리,127.0283154,37.63882255
108000120,강북구청사거리,127.0285954,37.63896035
108000121,수송초등학교,127.0313717,37.63678353
108000122,수송초등학교,127.0316539,37.63696007
108000123,수유중학교혜화여고,127.013588,37.63211
108000124,혜화여고,127.013792,37.631977
108000125,서울정인학교,127.013002,37.62921339
108000126,우광타운,127.013128,37.629297
108000127,구세군강북종합사회복지관입구,127.012386,37.62477382
108000128,구세군강북종합사회복지관입구,127.012504,37.62492
108000129,솔샘중고등학교.팔팔·미송경로당,127.013138,37.623368
108000130,솔샘중고등학교.팔팔·미송경로당,127.013027,37.62326083
108000131,동북프라자,127.018418,37.619885
108000132,동북시장,127.018796,37.619995
108000133,두산위브아파트입구,127.016258,37.620027
108000134,두산위브아파트입구,127.016195,37.6201499
108000135,삼각산동SK아파트북한산시티미양초등학교,127.013398,37.620197
108000136,삼양동벽산라이브파크미양초등학교,127.012611,37.620308
108000137,SK아파트.벽산아파트상가,127.0111969,37.61973237
108000138,SK아파트.벽산아파트상가,127.0113419,37.61993691
108000139,솔샘터널,127.009232,37.618778
108000140,번동주공아파트3단지4단지,127.039935,37.629378
108000141,번동주공아파트3단지4단지,127.041138,37.63011
108000142,번동초등학교,127.0398419,37.62893886
108000143,번동한솔솔파크,127.03828,37.627663
108000144,번동한솔솔파크,127.037812,37.62753384
108000145,번동해모로아파트,127.036817,37.626375
108000146,번동해모로아파트,127.036975,37.626853
108000147,강북문화정보도서관,127.037288,37.625232
108000148,강북문화정보도서관,127.036928,37.625388
108000149,동문굿모닝힐,127.0377556,37.62354746
108000150,동문굿모닝힐,127.0374544,37.62374039
108000151,북서울꿈의숲,127.0375263,37.62258428
108000152,꿈의숲롯데캐슬아파트,127.035814,37.617995
108000153,꿈의숲롯데캐슬아파트,127.0359375,37.61859889
108000154,경남아너스빌.꿈의숲해링턴아파트,127.034503,37.616498
108000155,경남아너스빌.꿈의숲해링턴아파트,127.0345744,37.61674879
108000156,송중초등학교,127.031159,37.616419
108000157,송중초등학교,127.0316487,37.61655414
108000158,수유3동우체국,127.0275794,37.64002567
108000159,수유3동우체국,127.028118,37.64006
108000160,수유역.노스페이스문화센터,127.026899,37.638953
108000161,수유역.강북구청,127.0250607,37.63769333
108000165,미아역8번출구.신일중고,127.0255444,37.62737854
108000382,영신여객차고지(우이동종점),127.011345,37.662778
108000383,영신여객차고지(우이동종점),127.011263,37.662914
108000172,미아사거리역,127.029735,37.61538503
108000173,미아사거리역,127.0304393,37.61177844
108000175,한신대학교,127.013071,37.63537589
108000178,수유사거리,127.024333,37.63462
108000179,수유사거리,127.024917,37.634925
108000181,송중동주민센터앞,127.0333692,37.61605807
108000182,송중동경남아너스빌정문,127.0340849,37.61329784
108000183,북서울꿈의숲,127.0378334,37.62271754
108000184,수유역.강북구청,127.0260514,37.63863114
108000185,삼각산보건지소,127.015455,37.61704
108000186,삼각산보건지소,127.0152814,37.61746839
108000187,삼각산동삼각산아이원아파트후문,127.0188312,37.61634783
108000188,삼각산동삼각산아이원아파트후문,127.018745,37.616273
108000189,롯데백화점미아점,127.0307562,37.61470941
108000190,우이동주민센터입구,127.0123581,37.64766401
108000375,창문여고,127.0358639,37.61213401
108000192,솔샘터널,127.009213,37.618743
108000193,우이동도선사입구,127.012956,37.662789
108000194,우이동차고지기점,127.012021,37.662987
108000195,한성운수종점,127.035297,37.634618
108000196,화계사입구.종점,127.013707,37.632628
108000198,SK아파트벽산아파트상가,127.0111164,37.61969724
108000199,우이동차고지종점,127.012302,37.663158
108000200,삼각산동삼각산아이원아파트정문,127.016688,37.61617785
108000203,삼각산동삼각산아이원아파트정문,127.0164422,37.6163581
108000205,삼각산고.래미안트리베라,127.021813,37.61443
108000204,삼각산고.래미안트리베라,127.021202,37.614468
108000364,방천시장입구,127.033147,37.611208
108000365,화계사입구.한신대학교대학원,127.01343,37.633257
108000369,미아사거리역.롯데백화점,127.0302283,37.61407923
108000367,삼각산119안전센터,127.015178,37.619548
108000368,삼각산119안전센터,127.015343,37.619795
108000372,무량사입구,127.0079439,37.64621004
108000371,무량사입구,127.007842,37.646323
108000373,꿈의숲주차장입구,127.0453126,37.62086498
108000377,수유중앙시장,127.0223876,37.64089361
108000376,대한병원,127.022882,37.636835
108900216,우이동,127.0122905,37.66343097
108900158,미송경로당,127.0127201,37.62417727
108900154,번동초교.솔그린APT.하나은행,127.0395643,37.62899212
108900153,연일슈퍼,127.030351,37.62890113
108900152,빨래골,127.010183,37.627439
108900022,본원정사,127.0063794,37.63810131
108900151,아카데미하우스.통일교육원,127.0020125,37.64204009
108900150,성원아파트,127.0134,37.661095
108900148,번동슈퍼,127.0378427,37.62764826
108900162,샛별슈퍼,127.0310972,37.6278746
108900147,수연슈퍼,127.01135,37.627719
108900146,모아빌라,127.0074386,37.63820046
108900217,신성빌라,127.003531,37.64350251
108900164,송중동주민센터,127.0333692,37.61610853
108900156,마을버스사무실,127.012914,37.62497741
108900025,청화슈퍼,127.0366464,37.62781895
108900145,믿음슈퍼,127.0321222,37.62708859
108900144,다리앞,127.0122019,37.62788258
108900143,해청빌라,127.0076914,37.63753425
108900142,백련사,127.0045158,37.6441927
108900141,구세군강북종합사회복지관,127.0138351,37.62516653
108900140,교육촌경로당,127.03564,37.62716
108900138,당진슈퍼,127.0323277,37.62551434
108900137,삼흥연립,127.013346,37.628087
108900136,기도원입구,127.007915,37.637014
108900218,강북청소년수련관,127.0070203,37.64569739
108900135,보람미용실,127.0154053,37.62525735
108900134,영순슈퍼,127.0344606,37.6266121
108900133,동문굿모닝힐,127.0374658,37.62389988
108900132,삼광학원,127.0321494,37.62449886
108900131,한빛맹아학교,127.015218,37.62871129
108900130,형제슈퍼,127.0098046,37.63668277
108900129,쌍문교,127.0246386,37.646178
108900128,페리카나치킨,127.0165405,37.62540677
108900174,당진슈퍼,127.0324829,37.62546654
108900127,동성마트,127.0321875,37.62362751
108900126,한빛예술단,127.016291,37.629395
108900125,삼성하이츠빌라,127.011015,37.636735
108900278,도일타운,127.011938,37.636753
108900124,강북중학교,127.0232862,37.6445347
108900123,삼양시장.롯데마트,127.0174162,37.62507054
108900122,한영교회,127.0323754,37.62307779
108900203,수유1동주민센터.파출소,127.017525,37.63015263
108900211,광산사거리,127.0230566,37.64248029
108900121,삼양부동산,127.0180166,37.62487762
108900119,제일슈퍼,127.0326718,37.62219915
108900204,진주빌딩,127.0179523,37.63091128
108900118,청수탕,127.0126566,37.63674467
108900212,강북구청,127.025984,37.64038106
108900172,삼양오거리,127.0188481,37.62478918
108900277,도일타운,127.0118238,37.63690215
108900117,홈빌라트,127.0329274,37.62124033
108900205,광성슈퍼,127.0186381,37.63214836
108900116,인수초중학교,127.0107834,37.64355613
108900177,수유역,127.0249678,37.63759063
108900195,오현초등학교,127.0459679,37.62353554
108900115,구.삼양극장,127.02114,37.62486359
108900114,꿈의숲해링턴아파트101동앞,127.033175,37.62013733
108900113,화계유치원,127.0195268,37.63387289
108900206,한신대신학대학원.화계사,127.013984,37.63373041
108900111,주공1.2단지한진아파트,127.04475,37.62533727
108900163,삼양신협,127.0232915,37.62541735
108900110,번3동주민센터,127.046604,37.62615924
108900168,미아사거리전철역,127.030484,37.612966
108900109,꿈의숲해링턴아파트105동앞,127.033583,37.618384
108900207,삼양탕,127.0149765,37.6338294
108900108,국립재활원,127.0115682,37.6402545
108900106,신원아파트.북서울꿈의교회,127.0442248,37.62611601
108900105,미아역6번출구,127.0253865,37.62593954
108900103,꿈의숲해링턴아파트108동앞,127.033989,37.616662
108900102,북한산스카이빌딩,127.0236086,37.63568602
108900101,송암교회.화계사거리.수유보건지소,127.0168166,37.63397783
108900233,강북구의회.강북문화예술회관,127.0142821,37.64034161
108900100,경남아너스빌정문,127.0344292,37.61306886
108900099,기산아파트.2단지후문,127.0442393,37.6276136
108900098,미아역7번출구,127.025885,37.626782
108900178,수유역,127.0253881,37.63748151
108900234,가오리,127.0162844,37.64063059
108900169,송중동주민센터,127.033624,37.61598681
108900215,쌍문교,127.0245795,37.64564277
108900097,주공3단지정문,127.0423068,37.62824867
108900096,깨순이김밥,127.0253321,37.62604678
108900095,8번지입구,127.0378209,37.61374004
108900094,번동삼거리,127.0279469,37.63509757
108900093,벽산아파트,127.0199332,37.64098236
108900092,한양아파트입구.삼덕상운,127.0409777,37.62798963
108900091,삼양신협,127.023522,37.625637
108000339,미아사거리역2번출구,127.03086,37.613971
108900090,양지빌라,127.0380243,37.61505105
108900089,성당앞,127.0220299,37.64225701
108900088,하나은행.새마을금고,127.039527,37.628747
108000366,북서울꿈의숲,127.044096,37.618983
108900087,강북반석교회,127.021441,37.625108
108900086,8번지슈퍼,127.0380372,37.61585031
108900085,롯데백화점,127.030938,37.614457
108900083,중앙시장,127.022469,37.64039
108900184,강북구민운동장.4단지,127.0385974,37.63010798
108900173,훌랄라치킨,127.0188731,37.62489911
108900082,산장빌라,127.0380477,37.6164279
108900081,화계유치원,127.0193274,37.63399367
108900189,강북보건소.번2동주민센터,127.0370685,37.63154479
108900079,삼일약국.롯데마트,127.017932,37.625035
108900078,삼우하이츠빌라,127.0372251,37.61608124
108900077,꿈의숲해링턴아파트108동앞,127.03406,37.61671
108900208,성일빌딩,127.0183911,37.63226194
108900076,금호.현대아파트,127.0363141,37.63186942
108900075,삼양시장,127.017349,37.625226
108900074,한일아파트후문,127.0371512,37.61548565
108900073,꿈의숲해링턴아파트105동앞,127.03367,37.618395
108900209,수유1동주민센터.파출소,127.0175704,37.63040223
108900072,수유역,127.024586,37.636852
108900071,로얄공인중계사무소,127.0350082,37.63273395
108900070,페리카나치킨,127.0165825,37.62548426
108900069,장미맨션,127.0371418,37.61474406
108900068,꿈의숲해링턴아파트101동앞,127.0333154,37.62003097
108900067,한빛예술단,127.0162721,37.62962684
108900066,주공5단지,127.034374,37.63339553
108900065,보람미용실,127.0154325,37.62534024
108900064,한일아파트정문,127.0371221,37.61397724
108900063,홈빌라트,127.0330531,37.62118443
108900062,한빛맹아학교,127.015161,37.628796
108900230,송암교회.화계사거리.수유보건지소,127.0170114,37.63427327
108900061,강북종합시장,127.0253985,37.64116062
108900060,금강산병원.전자공단,127.0337456,37.63440853
108900157,구세군강북종합사회복지관,127.0137637,37.6253035
108900059,8번지입구,127.0377246,37.61370763
108900058,제일슈퍼,127.0327828,37.62222706
108900057,삼흥연립,127.01344,37.628212
108900210,성당앞,127.0218894,37.64236697
108900180,번동5거리.북부노동지청,127.034011,37.63504642
108900056,다리앞,127.0122245,37.62796908
108900055,한신대신학대학원.화계사,127.0135376,37.63411973
108900054,벽산아파트,127.019914,37.64114095
108900159,월산슈퍼,127.0125153,37.62529013
108900053,방천시장입구,127.033402,37.61095521
108900052,한영교회,127.032525,37.622997
108900051,수연슈퍼,127.011384,37.627803
108900232,유진슈퍼,127.0132671,37.63553896
108900235,가오리,127.0162289,37.64076306
108900050,정은빌라,127.0124497,37.62599658
108900049,미아사거리역,127.0309029,37.61272653
108900048,삼광학원,127.0322762,37.62442224
108900047,빨래골,127.01008,37.627491
108900046,청수탕,127.0126679,37.63695876
108900236,강북구의회.강북문화예술회관,127.0140985,37.64043895
108900045,빨래골입구,127.0123648,37.62655166
108900044,삼성하이츠빌라,127.0110801,37.63689079
108900043,국립재활원,127.0119761,37.64022562
108900042,성원아파트,127.0134032,37.66171532
108900041,수유역.강북구청,127.025923,37.63763998
108900040,청소년독서실,127.0122707,37.62603535
108900039,믿음슈퍼,127.0322944,37.62710205
108900038,형제슈퍼,127.0097996,37.63688643
108900035,당진슈퍼,127.032697,37.62549621
108900034,우광슈퍼,127.031599,37.628003
108900033,기도원입구,127.007973,37.637072
108900032,인수초중학교,127.0110191,37.64353989
108900161,솔샘중고등학교,127.0125898,37.62406194
108900031,영순슈퍼,127.0345928,37.62646704
108900030,해청빌라,127.007837,37.637507
108900029,벽산아파트,127.0110032,37.61980268
108900028,금강슈퍼,127.0357113,37.62707674
108900027,모아빌라,127.0077504,37.63823093
108900026,국립419민주묘지삼거리.윤극영가옥,127.0107158,37.64615846
108900024,청화슈퍼,127.036703,37.62777658
108900196,동문굿모닝힐,127.0377523,37.62359522
108900023,본원정사,127.0064916,37.63813464
108900021,주공5단지,127.0341463,37.63358572
108900190,번동초등학교,127.0393341,37.62853174
108900020,로얄공인중계사무소,127.0347759,37.63281061
108900019,강북문화정보도서관.해모로아파트,127.0370107,37.62581278
108900018,금호.현대아파트,127.0364126,37.63173693
108900017,강북보건소앞.번2동주민센터,127.0376226,37.63165635
108900016,백련사,127.0048037,37.64458646
108900185,강북보건소.번2동주민센터,127.0373743,37.63126896
108900225,신성빌라,127.0034868,37.64367732
108900186,강북구민운동장.4단지,127.0385078,37.63003862
108900015,아카데미하우스.통일교육원,127.0019309,37.64216084
108900014,번동슈퍼,127.0376037,37.62771772
108900199,한양아파트입구.삼덕상운,127.0410989,37.62781207
108900013,주공3단지정문,127.0422331,37.62807028
108900012,기산아파트.2단지후문,127.0440252,37.6277957
108900011,신원아파트.북서울꿈의교회,127.0441737,37.62597726
108900010,주공1.2단지한진아파트,127.0448959,37.62492362
108900009,오현초등학교,127.0460254,37.62309669
108900008,주공1.2단지한진아파트,127.0446457,37.62523639
108900007,번3동주민센터,127.0466752,37.62602405
108900004,현대백화점.E마트.빅토리아호텔,127.0304771,37.61017927
108900171,미아사거리역.롯데백화점,127.030113,37.61424
108900003,광산사거리,127.0227669,37.64349135
108900002,보람빌딩,127.0250915,37.63489637
108900183,번동5거리.북부노동지청,127.0338943,37.63505096
108900192,금강산병원.전자공단,127.0336731,37.63435358
108900201,하나은행.새마을금고,127.0396899,37.62855415
108000379,우이3교,127.035708,37.636407
108900001,당진슈퍼,127.0324444,37.62550439
108900240,삼성래미안아파트,127.0210555,37.61449482
108900241,성우아파트,127.0217994,37.6174097
108900245,미아사거리역,127.0297586,37.61508496
108900250,두산위브아파트,127.0154199,37.61909483
108900272,한영교회,127.0318418,37.62314282
108900271,달팽이계단,127.0311295,37.62391524
108900270,대성빌라정문,127.0304264,37.62483272
108900269,신구한일아파트입구,127.0297855,37.62574298
108900268,실버복지센터,127.029372,37.627171
108900267,남양빌라,127.0284627,37.62685705
108900266,미아역3번출구,127.0269694,37.62648975
108900265,미아역1번출구,127.0258844,37.62755688
108900264,수유시장,127.0240584,37.63219244
108900263,요진아파트,127.0265539,37.63362462
108900262,우일빌딩앞,127.0274879,37.63481113
108900261,신구한일아파트입구,127.0296337,37.62565741
108900260,대성빌라정문,127.0301941,37.62482557
108900259,달팽이계단,127.0309177,37.62382068
108900258,한영교회,127.0320253,37.6231743
108900273,한국전력공사,127.0247049,37.63053701
107900301,창문여고앞,127.035382,37.611885
109000001,도봉산역,127.0455054,37.68903596
109000002,도봉산역,127.0457253,37.68858174
109000003,도봉한신아파트,127.0459837,37.68392307
109000004,도봉한신아파트,127.046067,37.682672
109000005,서울북부지방법원.검찰청.도봉역성황당,127.0448851,37.67768248
109000006,서울북부지방법원.검찰청.도봉역성황당,127.045103,37.677262
109000007,신도봉사거리,127.044163,37.67331264
109000008,신도봉사거리,127.044333,37.67275
109000009,도봉소방서.방학역남부,127.0429312,37.66617392
109000010,도봉소방서.방학역남부,127.0430251,37.66570289
109000011,도봉보건소,127.0407624,37.65893642
109000012,도봉보건소.북한산아이파크아파트,127.040517,37.658205
109000013,도봉구민회관.도봉문화원,127.0381737,37.65455985
109000014,도봉구민회관.도봉문화원,127.037977,37.653968
109000015,쌍문역,127.0347687,37.64881742
109000016,쌍문역,127.0344601,37.64807141
109000017,우이1교앞,127.0326524,37.645293
109000018,우이1교앞,127.03242,37.644652
109000019,신도봉시장.도봉구청.방학역북부,127.043625,37.66997038
